"Sort Key","Type","Name","Version","Name Space Id","Description","Steward","Value Type","Minimum Cardinality","Maximum Cardinality","Minimum Value","Maximum Value","Minimum Characters","Maximum Characters","Unit of Measure Type","Specified Unit Id","Attribute Concept","Conceptual Domain"
"msn_surface:Command_Execution:2              msn_surface:request_id:1                    ","Attribute","request_id","n/a","msn_surface","The request_id is used to group related datasets together by science or engineering application or theme, such as frames in a mosaic.","img","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"msn_surface:Command_Execution:2              msn_surface:boot_counter:1                  ","Attribute","boot_counter","n/a","msn_surface","Counter indicating the number of times the spacecraft flight software has been booted. The intent is that this is a global counter that can uniquely identify the current FSW boot, so other counters that reset at boot time can be disambiguated.","img","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"msn_surface:Command_Execution:2              msn_surface:rtt_version:1                   ","Attribute","rtt_version","n/a","msn_surface","Identifies the version of the Round-Trip Tracking (RTT) system used to create metadata in this observation","img","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"msn_surface:Commanded_Parameters:1          ","Class","Commanded_Parameters","1.0.0.0","msn_surface","The Commanded_Parameters class contains attributes used to identify or describe the commands sent to a spacecraft to perform one or more actions resulting in the acquisition of the current data product. These are distinct from similar values in the root Surface_Mission_Information class which indicate the state of the data as acquired.","img","","","","","","","","","","",""
"msn_surface:Commanded_Parameters:2           msn_surface:download_priority:1             ","Attribute","download_priority","n/a","msn_surface","The download_priority attribute specifies which data to downlink/transmit, based on order of importance. The ranking and meaning of specific values will vary depending on the mission, and should be defined in the mission software interface specification (SIS).","img","ASCII_NonNegative_Integer","0","1","0","18446744073709551615","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"msn_surface:Telemetry:1                     ","Class","Telemetry","1.0.0.0","msn_surface","The Telemetry class contains downlink-related attributes used primarily during mission operations.","img","","","","","","","","","","",""
"msn_surface:Telemetry:2                      msn_surface:application_id:1                ","Attribute","application_id","n/a","msn_surface","The application_id (often abbreviated APID) attribute identifies the process, or source, which created the data. This can include information such as an identification of the instrument which generated the telemetry stream, its operating mode at the time of data acquisition, and any onboard compression of the data.","img","ASCII_NonNegative_Integer","0","1","0","18446744073709551615","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"msn_surface:Telemetry:2                      msn_surface:application_subtype_id:1        ","Attribute","application_subtype_id","n/a","msn_surface","The application_subtype_id attribute provides further distinction (i.e., greater specificity) among application_id types.","img","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"msn_surface:Telemetry:2                      msn_surface:application_name:1              ","Attribute","application_name","n/a","msn_surface","The application_name attribute provides the name associated with the source or process which created the data.","img","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"msn_surface:Telemetry:2                      msn_surface:provider_id:1                   ","Attribute","provider_id","n/a","msn_surface","The provider_id attribute identifies the organization or subsystem that supplied the telemetry data product to the producer of the raw (EDR) PDS data product. This is typically (but not always) the organization responsible for reassembling packetized data into a single product. These may vary by mission so the permissible values should be set by the mission dictionaries. ","img","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"msn_surface:Telemetry:2                      msn_surface:flight_software_version_id:1    ","Attribute","flight_software_version_id","n/a","msn_surface","The flight_software_version_id attribute identifies the version of the instrument flight software used to acquire the image.","img","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"msn_surface:Telemetry:2                      msn_surface:telemetry_source_name:1         ","Attribute","telemetry_source_name","n/a","msn_surface","The telemetry_source_name specifies the name source of the telemetry data described in the parent class.","img","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"msn_surface:Telemetry:2                      msn_surface:transport_protocol:1            ","Attribute","transport_protocol","n/a","msn_surface","The transport_protocol attribute specifies the protocol used in the creation of the telemetry data products by the subsystem which generates the telemetry stream. ","img","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"msn_surface:Telemetry:2                      msn_surface:transport_protocol:2             Value:Data Product","Value","Data Product","","","A complete file of raw telemetry as delivered from the spacecraft to the ground."
"msn_surface:Telemetry:2                      msn_surface:transport_protocol:2             Value:SFDU","Value","SFDU","","","Standard Formatted Data Unit"
"msn_surface:Telemetry:2                      msn_surface:communication_session_id:1      ","Attribute","communication_session_id","n/a","msn_surface","Identifies the communication session used to acquire this data.","img","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"msn_surface:Telemetry:2                      msn_surface:telemetry_source_start_time:1   ","Attribute","telemetry_source_start_time","n/a","msn_surface","The telemetry_source_start_time specifies the creation time of the source product from which this product was derived. It is the same as the telemetry_source_sclk_start converted to Spacecraft Event Time (SCET).","img","ASCII_Date_Time_DOY_UTC","0","1","Unbounded","Unbounded","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"msn_surface:Telemetry:2                      msn_surface:telemetry_source_sclk_start:1   ","Attribute","telemetry_source_sclk_start","n/a","msn_surface","The telemetry_source_sclk_start attribute specifies the value of the spacecraft clock (in seconds) at the creation time of the source product from which this product was derived.","img","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"msn_surface:Telemetry:2                      msn_surface:product_completion_status:1     ","Attribute","product_completion_status","n/a","msn_surface","The product_completion_status attribute indicates whether or not a product is complete or is in one of a number of incomplete states. Sample values might indicate that all portions of the product have been downlinked and received correctly, that all portions have not yet been received, or that the product contains transmission errors. The specific values are mission-dependent.","img","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"msn_surface:Telemetry:2                      msn_surface:product_completion_status:2      Value:COMPLETE","Value","COMPLETE","","","complete downlinked product"
"msn_surface:Telemetry:2                      msn_surface:product_completion_status:2      Value:PARTIAL","Value","PARTIAL","","","partially downlinked product"
"msn_surface:Telemetry:2                      msn_surface:earth_received_start_date_time:1","Attribute","earth_received_start_date_time","n/a","msn_surface","The earth_received_start_date_time attribute provides the earliest time at which any component telemetry data for a particular product was received.","img","ASCII_Date_Time_YMD_UTC","0","1","Unbounded","Unbounded","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"msn_surface:Telemetry:2                      msn_surface:earth_received_stop_date_time:1 ","Attribute","earth_received_stop_date_time","n/a","msn_surface","The earth_received_stop_date_time attribute provides the latest time at which any component telemetry data for a particular product was received.","img","ASCII_Date_Time_YMD_UTC","0","1","Unbounded","Unbounded","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"msn_surface:Telemetry:2                      msn_surface:download_priority:1             ","Attribute","download_priority","n/a","msn_surface","The download_priority attribute specifies which data to downlink/transmit, based on order of importance. The ranking and meaning of specific values will vary depending on the mission, and should be defined in the mission software interface specification (SIS).","img","ASCII_NonNegative_Integer","0","1","0","18446744073709551615","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"msn_surface:Telemetry:2                      msn_surface:data_size:1                     ","Attribute","data_size","n/a","msn_surface","The data_size specifies number of bytes in the compressed data stream, not including headers.","img","ASCII_NonNegative_Integer","0","1","0","18446744073709551615","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"msn_surface:Telemetry:2                      msn_surface:expected_packets:1              ","Attribute","expected_packets","n/a","msn_surface","The expected_packets attribute provides the total number of telemetry packets which constitute a complete data product, i.e., a data product without missing data.","img","ASCII_NonNegative_Integer","0","1","0","18446744073709551615","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"msn_surface:Telemetry:2                      msn_surface:received_packets:1              ","Attribute","received_packets","n/a","msn_surface","The received_packets attribute provides the total number of telemetry packets actually used to construct this data product. cf. expected_packets.","img","ASCII_NonNegative_Integer","0","1","0","18446744073709551615","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"msn_surface:Telemetry:2                      msn_surface:telemetry_source_host_name:1    ","Attribute","telemetry_source_host_name","n/a","msn_surface","Specifies the name of the host venue that provided the telemetry source data used in the creation of this data set.","img","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"msn_surface:Telemetry:2                      msn_surface:expected_transmission_path:1    ","Attribute","expected_transmission_path","n/a","msn_surface","Specifies the planned transmission path (route) for the telemetry data. See also transmission_path and communication_session_id.","img","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"msn_surface:Telemetry:2                      msn_surface:transmission_path:1             ","Attribute","transmission_path","n/a","msn_surface","Indicates the actual transmission path (route) for the telemetry data. See also expected_transmission_path and communication_session_id.","img","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"msn_surface:Telemetry:2                      msn_surface:flight_software_mode:1          ","Attribute","flight_software_mode","n/a","msn_surface","Specifies the active flight software mode at the time of data product creation. Interpretation of specific modes is mission-dependent.","img","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"msn_surface:Telemetry:2                      msn_surface:telemetry_source_size:1         ","Attribute","telemetry_source_size","n/a","msn_surface","Specifies the length in bytes of the telemetry stream from which this product was derived.","img","ASCII_Integer","0","1","-9223372036854775808","9223372036854775807","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"msn_surface:Telemetry:2                      msn_surface:telemetry_source_checksum:1     ","Attribute","telemetry_source_checksum","n/a","msn_surface","Specifies the checksum for the telemetry stream from which this product was derived.","img","ASCII_Integer","0","1","-9223372036854775808","9223372036854775807","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"msn_surface:Telemetry:2                      msn_surface:auto_delete_flag:1              ","Attribute","auto_delete_flag","n/a","msn_surface","Indicates if the product was to be automatically deleted onboard after it is transmitted.","img","ASCII_Boolean","0","1","Unbounded","Unbounded","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","BOOLEAN"
"msn_surface:Telemetry:2                      msn_surface:virtual_channel_id:1            ","Attribute","virtual_channel_id","n/a","msn_surface","Specifies the type of data flowing in the telemetry virtual channel.","img","ASCII_Integer","0","1","-9223372036854775808","9223372036854775807","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"msn_surface:Observational_Intent:1          ","Class","Observational_Intent","1.0.0.0","msn_surface","Describes the intent and context of the observation.","img","","","","","","","","","","",""
"msn_surface:Observational_Intent:2           msn_surface:campaign:1                      ","Attribute","campaign","n/a","msn_surface","Identifies the long-term observational campaign of which this observation is a part.","img","ASCII_Text_Preserved","0","1","Unbounded","Unbounded","1","Unbounded","Units_of_None","none","TBD_classConcept","TEXT"
"msn_surface:Observational_Intent:2           msn_surface:goal:1                          ","Attribute","goal","n/a","msn_surface","Identifies the goal of this observation.","img","ASCII_Text_Preserved","0","1","Unbounded","Unbounded","1","Unbounded","Units_of_None","none","TBD_classConcept","TEXT"
"msn_surface:Observational_Intent:2           msn_surface:task:1                          ","Attribute","task","n/a","msn_surface","Identifies the specific task for this observation.","img","ASCII_Text_Preserved","0","1","Unbounded","Unbounded","1","Unbounded","Units_of_None","none","TBD_classConcept","TEXT"
"msn_surface:Observational_Intent:2           msn_surface:activity_notes:1                ","Attribute","activity_notes","n/a","msn_surface","Provides additional notes regarding the activity.","img","ASCII_Text_Preserved","0","1","Unbounded","Unbounded","1","Unbounded","Units_of_None","none","TBD_classConcept","TEXT"
"msn_surface:Observational_Intent:2           msn_surface:keyword:1                       ","Attribute","keyword","n/a","msn_surface","Identifies geological characteristics of a feature or target.","img","ASCII_Text_Preserved","0","1","Unbounded","Unbounded","1","Unbounded","Units_of_None","none","TBD_classConcept","TEXT"
"msn_surface:Observational_Intent:2           msn_surface:activity_id:1                   ","Attribute","activity_id","n/a","msn_surface","Identifier specifying the activity this observation is a part of.","img","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"msn_surface:Observational_Intent:2           msn_surface:target_id:1                     ","Attribute","target_id","n/a","msn_surface","Identifier specifying the name or identifier of the primary target this observation is observing. This is distinct from the pds:Target class in that pds:Target typically refers to a large entity such as a planet or satellite, whereas this keyword is intended to capture much finer target information, for example a rock name or even a specific location on a rock.","img","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
