"Sort Key","Type","Name","Version","Name Space Id","Description","Steward","Value Type","Minimum Cardinality","Maximum Cardinality","Minimum Value","Maximum Value","Minimum Characters","Maximum Characters","Unit of Measure Type","Specified Unit Id","Attribute Concept","Conceptual Domain"
"mars2020:Observation_Information:2        mars2020:start_local_mean_solar_time:1   ","Attribute","start_local_mean_solar_time","n/a","mars2020","Start_local_mean_solar_time is the local mean solar time, as defined in the main PDS4 data dictionary, at the beginning of an observation.","geo","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","10","24","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"mars2020:Observation_Information:2        mars2020:stop_local_mean_solar_time:1    ","Attribute","stop_local_mean_solar_time","n/a","mars2020","Stop_local_mean_solar_time is the local mean solar time, as defined in the main PDS4 data dictionary, at the end of an observation.","geo","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","10","24","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"mars2020:Observation_Information:2        mars2020:start_local_true_solar_time:1   ","Attribute","start_local_true_solar_time","n/a","mars2020","Start_local_true_solar_time is the local true solar time, as defined in the main PDS4 data dictionary, at the beginning of an observation.","geo","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","8","24","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"mars2020:Observation_Information:2        mars2020:start_local_true_solar_time_sol:1","Attribute","start_local_true_solar_time_sol","n/a","mars2020","The start_local_true_solar_time_sol element specifies the number of solar days elapsed since a reference day (e.g. the day on which a landing vehicle set down) for local true solar time (LTST). Days are measured in rotations of the planet in question from midnight to midnight. The reference day is '0', as Landing day is Sol 0. If before Landing day, then value will be less than or equal to '0' and can be negative. Start_local_true_solar_time_sol should accompany the attribute start_local_true_solar_time if that attribute's value does not include a sol number prefix.","geo","ASCII_Integer","0","1","0","9223372036854775807","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"mars2020:Observation_Information:2        mars2020:stop_local_true_solar_time:1    ","Attribute","stop_local_true_solar_time","n/a","mars2020","Stop_local_true_solar_time is the local true solar time, as defined in the main PDS4 data dictionary, at the end of an observation.","geo","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","8","24","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"mars2020:Observation_Information:2        mars2020:stop_local_true_solar_time_sol:1","Attribute","stop_local_true_solar_time_sol","n/a","mars2020","The stop_local_true_solar_time_sol element specifies the number of solar days elapsed since a reference day (e.g. the day on which a landing vehicle set down) for local true solar time (LTST). Days are measured in rotations of the planet in question from midnight to midnight. The reference day is '0', as Landing day is Sol 0. If before Landing day, then value will be less than or equal to '0' and can be negative. Stop_local_true_solar_time_sol should accompany the attribute stop_local_true_solar_time if that attribute's value does not include a sol number prefix.","geo","ASCII_Integer","0","1","0","9223372036854775807","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"mars2020:Observation_Information:2        mars2020:start_solar_longitude:1         ","Attribute","start_solar_longitude","n/a","mars2020","Start_solar_longitude is the solar longitude, as defined in the main PDS4 data dictionary, at the beginning of an observation.","geo","ASCII_Real","0","1","0","360","Unbounded","Unbounded","Units_of_Angle","none","TBD_classConcept","REAL"
"mars2020:Observation_Information:2        mars2020:stop_solar_longitude:1          ","Attribute","stop_solar_longitude","n/a","mars2020","Stop_solar_longitude is the solar longitude, as defined in the main PDS4 data dictionary, at the end of an observation.","geo","ASCII_Real","0","1","0","360","Unbounded","Unbounded","Units_of_Angle","none","TBD_classConcept","REAL"
"mars2020:Observation_Information:2        mars2020:active_flight_computer:1        ","Attribute","active_flight_computer","n/a","mars2020"," The active_flight_computer indicates which flight computer ""string"" (separate sets of electronics) was active when a product was acquired. For Mars 2020 there are two redundant flight computers called ""strings"", also known as Rover Compute Elements (RCEs). Either string, A or B, may be active at any given time. ","geo","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"mars2020:Observation_Information:2        mars2020:active_flight_computer:2         Value:A","Value","A","","","The value ""A"" indicates flight computer A."
"mars2020:Observation_Information:2        mars2020:active_flight_computer:2         Value:B","Value","B","","","The value ""B"" indicates flight computer B."
"mars2020:Observation_Information:2        mars2020:start_mars_year:1               ","Attribute","start_mars_year","n/a","mars2020"," The start_mars_year element gives the Mars year at the beginning of the observation. Mars Year 1 began on April 11, 1955. The year number is incremented by 1 for each Martian spring equinox (solar longitude 0 degrees). ","geo","ASCII_Integer","0","1","-9223372036854775808","9223372036854775807","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"mars2020:Observation_Information:2        mars2020:stop_mars_year:1                ","Attribute","stop_mars_year","n/a","mars2020"," The stop_mars_year element gives the Mars year at the end of the observation. Mars Year 1 began on April 11, 1955. The year number is incremented by 1 for each Martian spring equinox (solar longitude 0 degrees). ","geo","ASCII_Integer","0","1","-9223372036854775808","9223372036854775807","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"mars2020:Run_Control_Table_Metadata:1    ","Class","Run_Control_Table_Metadata","1.0.0.0","mars2020"," MOXIE Run Control Table metadata ","geo","","","","","","","","","","",""
"mars2020:Run_Control_Table_Metadata:2     mars2020:file_name_experiment_intent:1   ","Attribute","file_name_experiment_intent","n/a","mars2020"," For MOXIE: Name of a MOXIE_Parameters table comma-separated value file containing the experiment intent ","geo","ASCII_Short_String_Collapsed","1","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"mars2020:Run_Control_Table_Metadata:2     mars2020:file_name_digital_numbers:1     ","Attribute","file_name_digital_numbers","n/a","mars2020"," For MOXIE: Name of a MOXIE_Parameters table comma-separated value file containing the experiment intent, after conversion into digital numbers ","geo","ASCII_Short_String_Collapsed","1","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"mars2020:Run_Control_Table_Metadata:2     mars2020:file_name_binary:1              ","Attribute","file_name_binary","n/a","mars2020","Name of the Run Parameter Table binary file, as uplinked to the rover","geo","ASCII_Short_String_Collapsed","1","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"mars2020:Run_Control_Table_Field:1       ","Class","Run_Control_Table_Field","1.0.0.0","mars2020"," MOXIE Run Control Table field ","geo","","","","","","","","","","",""
"mars2020:Run_Control_Table_Field:2        pds:name:1                          ","Attribute","name","n/a","pds","The name attribute provides a word or combination of words by which the object is known.","pds","UTF8_Short_String_Collapsed","1","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","TBD_dataConcept"
"mars2020:Run_Control_Table_Field:2        pds:description:1                   ","Attribute","description","n/a","pds","The description attribute provides a statement, picture in words, or account that describes or is otherwise relevant to the object.","pds","UTF8_Text_Preserved","1","1","Unbounded","Unbounded","1","Unbounded","Units_of_None","none","TBD_classConcept","TBD_dataConcept"
"mars2020:Run_Control_Table_Field:2        pds:unit:1                          ","Attribute","unit","n/a","pds","The unit attribute provides the unit of measurement.","pds","UTF8_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","TBD_dataConcept"
"mars2020:Run_Control_Table_Fields:1      ","Class","Run_Control_Table_Fields","1.0.0.0","mars2020"," MOXIE Run Control Table Fields ","geo","","","","","","","","","","",""
"mars2020:Run_Control_Table_Step:1        ","Class","Run_Control_Table_Step","1.0.0.0","mars2020"," MOXIE Run Control Table step ","geo","","","","","","","","","","",""
"mars2020:Run_Control_Table_Step:2         mars2020:step_number:1                   ","Attribute","step_number","n/a","mars2020"," For MOXIE: Step number ","geo","ASCII_Integer","1","1","-9223372036854775808","9223372036854775807","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"mars2020:Run_Control_Table_Step:2         mars2020:step_duration:1                 ","Attribute","step_duration","n/a","mars2020"," For MOXIE: Step duration ","geo","ASCII_Integer","1","1","-9223372036854775808","9223372036854775807","Unbounded","Unbounded","Units_of_Time","none","TBD_classConcept","INTEGER"
"mars2020:Run_Control_Table_Step:2         mars2020:ztt_sp_calibrated:1             ","Attribute","ztt_sp_calibrated","n/a","mars2020"," For MOXIE: SOXE top half-stack temperature control loop setpoint in calibrated units ","geo","ASCII_Real","1","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Temperature","none","TBD_classConcept","REAL"
"mars2020:Run_Control_Table_Step:2         mars2020:ztt_sp_digital_number:1         ","Attribute","ztt_sp_digital_number","n/a","mars2020"," For MOXIE: SOXE top half-stack temperature control loop setpoint in digital numbers ","geo","ASCII_Integer","1","1","-9223372036854775808","9223372036854775807","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"mars2020:Run_Control_Table_Step:2         mars2020:ztb_sp_calibrated:1             ","Attribute","ztb_sp_calibrated","n/a","mars2020"," For MOXIE: SOXE bottom half-stack temperature control loop setpoint in calibrated units ","geo","ASCII_Real","1","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Temperature","none","TBD_classConcept","REAL"
"mars2020:Run_Control_Table_Step:2         mars2020:ztb_sp_digital_number:1         ","Attribute","ztb_sp_digital_number","n/a","mars2020"," For MOXIE: SOXE bottom half-stack temperature control loop setpoint in digital numbers ","geo","ASCII_Integer","1","1","-9223372036854775808","9223372036854775807","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"mars2020:Run_Control_Table_Step:2         mars2020:zp4_sp_calibrated:1             ","Attribute","zp4_sp_calibrated","n/a","mars2020"," For MOXIE: SOXE cathode pressure control loop setpoint in calibrated units ","geo","ASCII_Real","1","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Pressure","none","TBD_classConcept","REAL"
"mars2020:Run_Control_Table_Step:2         mars2020:zp4_sp_digital_number:1         ","Attribute","zp4_sp_digital_number","n/a","mars2020"," For MOXIE: SOXE cathode pressure control loop setpoint in digital numbers ","geo","ASCII_Integer","1","1","-9223372036854775808","9223372036854775807","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"mars2020:Run_Control_Table_Step:2         mars2020:zp4_os_calibrated:1             ","Attribute","zp4_os_calibrated","n/a","mars2020"," For MOXIE: SOXE cathode pressure control loop scroll compressor RPM offset in calibrated units ","geo","ASCII_Real","1","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","REAL"
"mars2020:Run_Control_Table_Step:2         mars2020:zp4_os_digital_number:1         ","Attribute","zp4_os_digital_number","n/a","mars2020"," For MOXIE: SOXE cathode pressure control loop scroll compressor RPM offset in digital numbers ","geo","ASCII_Integer","1","1","-9223372036854775808","9223372036854775807","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"mars2020:Run_Control_Table_Step:2         mars2020:zit_sp_calibrated:1             ","Attribute","zit_sp_calibrated","n/a","mars2020"," For MOXIE: SOXE top half-stack current control loop setpoint in calibrated units ","geo","ASCII_Real","1","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Current","none","TBD_classConcept","REAL"
"mars2020:Run_Control_Table_Step:2         mars2020:zit_sp_digital_number:1         ","Attribute","zit_sp_digital_number","n/a","mars2020"," For MOXIE: SOXE top half-stack current control loop setpoint in digital numbers ","geo","ASCII_Integer","1","1","-9223372036854775808","9223372036854775807","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"mars2020:Run_Control_Table_Step:2         mars2020:zit_os_calibrated:1             ","Attribute","zit_os_calibrated","n/a","mars2020"," For MOXIE: SOXE top half-stack current control loop voltage offset in calibrated units ","geo","ASCII_Real","1","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Voltage","none","TBD_classConcept","REAL"
"mars2020:Run_Control_Table_Step:2         mars2020:zit_os_digital_number:1         ","Attribute","zit_os_digital_number","n/a","mars2020"," For MOXIE: SOXE top half-stack current control loop voltage offset in digital numbers ","geo","ASCII_Integer","1","1","-9223372036854775808","9223372036854775807","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"mars2020:Run_Control_Table_Step:2         mars2020:zib_sp_calibrated:1             ","Attribute","zib_sp_calibrated","n/a","mars2020"," For MOXIE: SOXE bottom half-stack current control loop setpoint in calibrated units ","geo","ASCII_Real","1","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Current","none","TBD_classConcept","REAL"
"mars2020:Run_Control_Table_Step:2         mars2020:zib_sp_digital_number:1         ","Attribute","zib_sp_digital_number","n/a","mars2020"," For MOXIE: SOXE bottom half-stack current control loop setpoint in digital numbers ","geo","ASCII_Integer","1","1","-9223372036854775808","9223372036854775807","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"mars2020:Run_Control_Table_Step:2         mars2020:zib_os_calibrated:1             ","Attribute","zib_os_calibrated","n/a","mars2020"," For MOXIE: SOXE bottom half-stack current control loop voltage offset in calibrated units ","geo","ASCII_Real","1","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Voltage","none","TBD_classConcept","REAL"
"mars2020:Run_Control_Table_Step:2         mars2020:zib_os_digital_number:1         ","Attribute","zib_os_digital_number","n/a","mars2020"," For MOXIE: SOXE bottom half-stack current control loop voltage offset in digital numbers ","geo","ASCII_Integer","1","1","-9223372036854775808","9223372036854775807","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"mars2020:Run_Control_Table_Step:2         mars2020:ol_tt_h_calibrated:1            ","Attribute","ol_tt_h_calibrated","n/a","mars2020"," For MOXIE: SOXE top half-stack temperature upper operational limit in calibrated units ","geo","ASCII_Real","1","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Temperature","none","TBD_classConcept","REAL"
"mars2020:Run_Control_Table_Step:2         mars2020:ol_tt_h_digital_number:1        ","Attribute","ol_tt_h_digital_number","n/a","mars2020"," For MOXIE: SOXE top half-stack temperature upper operational limit in digital numbers ","geo","ASCII_Integer","1","1","-9223372036854775808","9223372036854775807","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"mars2020:Run_Control_Table_Step:2         mars2020:ol_tt_l_calibrated:1            ","Attribute","ol_tt_l_calibrated","n/a","mars2020"," For MOXIE: SOXE top half-stack temperature lower operational limit in calibrated units ","geo","ASCII_Real","1","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Temperature","none","TBD_classConcept","REAL"
"mars2020:Run_Control_Table_Step:2         mars2020:ol_tt_l_digital_number:1        ","Attribute","ol_tt_l_digital_number","n/a","mars2020"," For MOXIE: SOXE top half-stack temperature lower operational limit in digital numbers ","geo","ASCII_Integer","1","1","-9223372036854775808","9223372036854775807","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"mars2020:Run_Control_Table_Step:2         mars2020:ol_tb_h_calibrated:1            ","Attribute","ol_tb_h_calibrated","n/a","mars2020"," For MOXIE: SOXE bottom half-stack temperature upper operational limit in calibrated units ","geo","ASCII_Real","1","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Temperature","none","TBD_classConcept","REAL"
"mars2020:Run_Control_Table_Step:2         mars2020:ol_tb_h_digital_number:1        ","Attribute","ol_tb_h_digital_number","n/a","mars2020"," For MOXIE: SOXE bottom half-stack temperature upper operational limit in digital numbers ","geo","ASCII_Integer","1","1","-9223372036854775808","9223372036854775807","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"mars2020:Run_Control_Table_Step:2         mars2020:ol_tb_l_calibrated:1            ","Attribute","ol_tb_l_calibrated","n/a","mars2020"," For MOXIE: SOXE bottom half-stack temperature lower operational limit in calibrated units ","geo","ASCII_Real","1","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Temperature","none","TBD_classConcept","REAL"
"mars2020:Run_Control_Table_Step:2         mars2020:ol_tb_l_digital_number:1        ","Attribute","ol_tb_l_digital_number","n/a","mars2020"," For MOXIE: SOXE bottom half-stack temperature lower operational limit in digital numbers ","geo","ASCII_Integer","1","1","-9223372036854775808","9223372036854775807","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"mars2020:Run_Control_Table_Step:2         mars2020:ol_p4_h_calibrated:1            ","Attribute","ol_p4_h_calibrated","n/a","mars2020"," For MOXIE: SOXE cathode pressure upper operational limit in calibrated units ","geo","ASCII_Real","1","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Pressure","none","TBD_classConcept","REAL"
"mars2020:Run_Control_Table_Step:2         mars2020:ol_p4_h_digital_number:1        ","Attribute","ol_p4_h_digital_number","n/a","mars2020"," For MOXIE: SOXE cathode pressure upper operational limit in digital numbers ","geo","ASCII_Integer","1","1","-9223372036854775808","9223372036854775807","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"mars2020:Run_Control_Table_Step:2         mars2020:ol_p4_l_calibrated:1            ","Attribute","ol_p4_l_calibrated","n/a","mars2020"," For MOXIE: SOXE cathode pressure lower operational limit in calibrated units ","geo","ASCII_Real","1","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Pressure","none","TBD_classConcept","REAL"
"mars2020:Run_Control_Table_Step:2         mars2020:ol_p4_l_digital_number:1        ","Attribute","ol_p4_l_digital_number","n/a","mars2020"," For MOXIE: SOXE cathode pressure lower operational limit in digital numbers ","geo","ASCII_Integer","1","1","-9223372036854775808","9223372036854775807","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"mars2020:Run_Control_Table_Step:2         mars2020:ol_xitp4_h_calibrated:1         ","Attribute","ol_xitp4_h_calibrated","n/a","mars2020"," For MOXIE: Ratio of SOXE top half-stack current to SOXE cathode pressure upper operational limit in calibrated units ","geo","ASCII_Real","1","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","REAL"
"mars2020:Run_Control_Table_Step:2         mars2020:ol_xitp4_h_digital_number:1     ","Attribute","ol_xitp4_h_digital_number","n/a","mars2020"," For MOXIE: Ratio of SOXE top half-stack current to SOXE cathode pressure upper operational limit in digital numbers ","geo","ASCII_Integer","1","1","-9223372036854775808","9223372036854775807","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"mars2020:Run_Control_Table_Step:2         mars2020:ol_xitp4_l_calibrated:1         ","Attribute","ol_xitp4_l_calibrated","n/a","mars2020"," For MOXIE: Ratio of SOXE top half-stack current to SOXE cathode pressure lower operational limit in calibrated units ","geo","ASCII_Real","1","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","REAL"
"mars2020:Run_Control_Table_Step:2         mars2020:ol_xitp4_l_digital_number:1     ","Attribute","ol_xitp4_l_digital_number","n/a","mars2020"," For MOXIE: Ratio of SOXE top half-stack current to SOXE cathode pressure lower operational limit in digital numbers ","geo","ASCII_Integer","1","1","-9223372036854775808","9223372036854775807","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"mars2020:Run_Control_Table_Step:2         mars2020:ol_xibp4_h_calibrated:1         ","Attribute","ol_xibp4_h_calibrated","n/a","mars2020"," For MOXIE: Ratio of SOXE bottom half-stack current to SOXE cathode pressure upper operational limit in calibrated units ","geo","ASCII_Real","1","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","REAL"
"mars2020:Run_Control_Table_Step:2         mars2020:ol_xibp4_h_digital_number:1     ","Attribute","ol_xibp4_h_digital_number","n/a","mars2020"," For MOXIE: Ratio of SOXE bottom half-stack current to SOXE cathode pressure upper operational limit in digital numbers ","geo","ASCII_Integer","1","1","-9223372036854775808","9223372036854775807","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"mars2020:Run_Control_Table_Step:2         mars2020:ol_xibp4_l_calibrated:1         ","Attribute","ol_xibp4_l_calibrated","n/a","mars2020"," For MOXIE: Ratio of SOXE bottom half-stack current to SOXE cathode pressure lower operational limit in calibrated units ","geo","ASCII_Real","1","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","REAL"
"mars2020:Run_Control_Table_Step:2         mars2020:ol_xibp4_l_digital_number:1     ","Attribute","ol_xibp4_l_digital_number","n/a","mars2020"," For MOXIE: Ratio of SOXE bottom half-stack current to SOXE cathode pressure lower operational limit in digital numbers ","geo","ASCII_Integer","1","1","-9223372036854775808","9223372036854775807","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"mars2020:Run_Control_Table_Step:2         mars2020:hs_en:1                         ","Attribute","hs_en","n/a","mars2020"," For MOXIE: SOXE heater enable bit ","geo","ASCII_Boolean","1","1","Unbounded","Unbounded","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","BOOLEAN"
"mars2020:Run_Control_Table_Step:2         mars2020:cs123_en:1                      ","Attribute","cs123_en","n/a","mars2020"," For MOXIE: Gas composition sensors 1, 2 and 3 enable bit ","geo","ASCII_Boolean","1","1","Unbounded","Unbounded","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","BOOLEAN"
"mars2020:Run_Control_Table_Step:2         mars2020:cs4_en:1                        ","Attribute","cs4_en","n/a","mars2020"," For MOXIE: Gas composition sensor 4 enable bit ","geo","ASCII_Boolean","1","1","Unbounded","Unbounded","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","BOOLEAN"
"mars2020:Run_Control_Table_Step:2         mars2020:m1_en:1                         ","Attribute","m1_en","n/a","mars2020"," For MOXIE: Scroll compressor motor enable bit ","geo","ASCII_Boolean","1","1","Unbounded","Unbounded","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","BOOLEAN"
"mars2020:Run_Control_Table_Step:2         mars2020:vt_en:1                         ","Attribute","vt_en","n/a","mars2020"," For MOXIE: SOXE top half-stack power supply enable bit ","geo","ASCII_Boolean","1","1","Unbounded","Unbounded","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","BOOLEAN"
"mars2020:Run_Control_Table_Step:2         mars2020:vb_en:1                         ","Attribute","vb_en","n/a","mars2020"," For MOXIE: SOXE bottom half-stack power supply enable bit ","geo","ASCII_Boolean","1","1","Unbounded","Unbounded","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","BOOLEAN"
