"Sort Key","Type","Name","Version","Name Space Id","Description","Steward","Value Type","Minimum Cardinality","Maximum Cardinality","Minimum Value","Maximum Value","Minimum Characters","Maximum Characters","Unit of Measure Type","Specified Unit Id","Attribute Concept","Conceptual Domain"
"chan1:Chandrayaan-1_Parameters:2       chan1:producer_full_name:1            ","Attribute","producer_full_name","n/a","chan1"," The producer_full_name element provides the full_name of the individual mainly responsible for the production of a data set. ","geo","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"chan1:Chandrayaan-1_Parameters:2       chan1:producer_institution_name:1     ","Attribute","producer_institution_name","n/a","chan1"," The producer_institution_name element identifies a university, research center, NASA center or other institution associated with the production of a data set. This would generally be an institution associated with the element producer_full_name. ","geo","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"chan1:Chandrayaan-1_Parameters:2       chan1:spacecraft_yaw_direction:1      ","Attribute","spacecraft_yaw_direction","n/a","chan1"," The spacecraft_yaw_direction attribute provides the spacecraft yaw (look) mode. valids: "Forward", "Reverse" ","geo","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"chan1:Chandrayaan-1_Parameters:2       chan1:spacecraft_yaw_direction:2       Value:Forward","Value","Forward","","","Defines a forward spacecraft yaw (look) mode."
"chan1:Chandrayaan-1_Parameters:2       chan1:spacecraft_yaw_direction:2       Value:Reverse","Value","Reverse","","","Defines a reverse spacecraft yaw (look) mode."
"chan1:Chandrayaan-1_Parameters:2       chan1:orbit_limb_direction:1          ","Attribute","orbit_limb_direction","n/a","chan1"," The orbit_limb attribute provides the direction of the spacecraft orbit with respect to the lunar limb. valids: "Ascending", "Descending" ","geo","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"chan1:Chandrayaan-1_Parameters:2       chan1:orbit_limb_direction:2           Value:Ascending","Value","Ascending","","","Direction of the spacecraft orbit is ascending with respect to the lunar limb."
"chan1:Chandrayaan-1_Parameters:2       chan1:orbit_limb_direction:2           Value:Descending","Value","Descending","","","Direction of the spacecraft orbit is descending with respect to the lunar limb."
"chan1:Chandrayaan-1_Parameters:2       chan1:orientation_epoch_time:1        ","Attribute","orientation_epoch_time","n/a","chan1","orientation_epoch_time indicates time for the recorded orentiation. ","geo","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Time","none","TBD_classConcept","REAL"
"chan1:Chandrayaan-1_Parameters:2       chan1:spacecraft_rotation_rate:1      ","Attribute","spacecraft_rotation_rate","n/a","chan1","Scalar rotation rate in degrees/second since epoch.","geo","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Angular_Velocity","none","TBD_classConcept","REAL"
"chan1:Initial_Spacecraft_Orientation:1","Class","Initial_Spacecraft_Orientation","1.0.0.0","chan1","Class for the initial Chandrayaan-1 spacecraft orientation parameters, roll/pitch/yaw in degrees from 'ideal nadir'","geo","","","","","","","","","","",""
"chan1:Initial_Spacecraft_Orientation:2 chan1:roll:1                          ","Attribute","roll","n/a","chan1","Rotation about the X-axis.","geo","ASCII_Real","1","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Angle","none","TBD_classConcept","REAL"
"chan1:Initial_Spacecraft_Orientation:2 chan1:pitch:1                         ","Attribute","pitch","n/a","chan1","Rotation about the Y-axis.","geo","ASCII_Real","1","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Angle","none","TBD_classConcept","REAL"
"chan1:Initial_Spacecraft_Orientation:2 chan1:yaw:1                           ","Attribute","yaw","n/a","chan1","Rotation about the Z-axis.","geo","ASCII_Real","1","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Angle","none","TBD_classConcept","REAL"
"chan1:Spacecraft_Orientation:1        ","Class","Spacecraft_Orientation","1.0.0.0","chan1","Class for Chandrayaan-1 spacecraft orientation parameters, roll/pitch/yaw in degrees from 'ideal nadir'","geo","","","","","","","","","","",""
"chan1:Spacecraft_Orientation:2         chan1:roll:1                          ","Attribute","roll","n/a","chan1","Rotation about the X-axis.","geo","ASCII_Real","1","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Angle","none","TBD_classConcept","REAL"
"chan1:Spacecraft_Orientation:2         chan1:pitch:1                         ","Attribute","pitch","n/a","chan1","Rotation about the Y-axis.","geo","ASCII_Real","1","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Angle","none","TBD_classConcept","REAL"
"chan1:Spacecraft_Orientation:2         chan1:yaw:1                           ","Attribute","yaw","n/a","chan1","Rotation about the Z-axis.","geo","ASCII_Real","1","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Angle","none","TBD_classConcept","REAL"
"chan1:Spacecraft_Orientation_Rates:1  ","Class","Spacecraft_Orientation_Rates","1.0.0.0","chan1","Class for Chandrayaan-1 spacecraft orientation rate parameters, roll/pitch/yaw in degrees/second since epoch","geo","","","","","","","","","","",""
"chan1:Spacecraft_Orientation_Rates:2   chan1:roll_rate:1                     ","Attribute","roll_rate","n/a","chan1","Rate of rotation about the X-axis in deg/sec.","geo","ASCII_Real","1","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Angular_Velocity","none","TBD_classConcept","REAL"
"chan1:Spacecraft_Orientation_Rates:2   chan1:pitch_rate:1                    ","Attribute","pitch_rate","n/a","chan1","Rate of rotation about the Y-axis in deg/sec.","geo","ASCII_Real","1","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Angular_Velocity","none","TBD_classConcept","REAL"
"chan1:Spacecraft_Orientation_Rates:2   chan1:yaw_rate:1                      ","Attribute","yaw_rate","n/a","chan1","Rate of rotation about the Z-axis in deg/sec.","geo","ASCII_Real","1","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Angular_Velocity","none","TBD_classConcept","REAL"
"chan1:Spacecraft_Orientation_Axis_Vector:1","Class","Spacecraft_Orientation_Axis_Vector","1.0.0.0","chan1","Class for Chandrayaan-1 spacecraft orientation axis vector, x/y/z unit vector wrt J2000 describing rotation direction since epoch","geo","","","","","","","","","","",""
"chan1:Spacecraft_Orientation_Axis_Vector:2 chan1:x_unit:1                        ","Attribute","x_unit","n/a","chan1","The x component of a unit Cartesian vector.","geo","ASCII_Real","1","1","-1","1","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","REAL"
"chan1:Spacecraft_Orientation_Axis_Vector:2 chan1:y_unit:1                        ","Attribute","y_unit","n/a","chan1","The y component of a unit Cartesian vector.","geo","ASCII_Real","1","1","-1","1","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","REAL"
"chan1:Spacecraft_Orientation_Axis_Vector:2 chan1:z_unit:1                        ","Attribute","z_unit","n/a","chan1","The z component of a unit Cartesian vector.","geo","ASCII_Real","1","1","-1","1","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","REAL"
